資料時間,工單編號,產品編號,產品名稱,週期時間(秒),關模時間(秒),開模時間(秒),射出時間(秒),保壓時間(秒),加料時間(秒),延遲加料時間(秒),射出系統壓力峰值(bar),模穴壓力峰值(1)(bar),VP切換響應位置(mm),保壓完位置(mm),加料完位置(mm),殘量容積(cm3),射出速度峰值(mm/s),機台油溫(℃),第一段料溫(℃),第二段料溫(℃),第三段料溫(℃),第四段料溫(℃),第五段料溫(℃),第六段料溫(℃),重量(1),重量(2),NG
2019/6/6 23:59,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.79,0.5,1079.91,0,14.98,5.35,119.97,23.65,122.34,37.2,243.8,234.7,230,223.1,208.3,184.7,0,0,0
2019/6/6 23:58,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.79,0.5,1080.29,0,14.98,5.38,120.04,23.76,122.52,37.2,243.7,235,229.9,223.2,208.3,184.8,0,0,0
2019/6/6 23:58,19040103,,G4812,42.85,5.98,3.58,2.62,3,18.77,0.5,1070.28,0,14.98,5.33,120,23.54,122.76,37.2,242.1,235.2,229.8,223.2,208.3,184.9,0,0,0
2019/6/6 23:57,19040103,,G4812,42.92,5.98,3.59,2.62,3,18.79,0.5,1072.13,0,14.98,5.38,120,23.76,122.37,37.1,239.1,234.9,230,223,208.4,185,0,0,0
2019/6/6 23:56,19040103,,G4812,42.86,5.97,3.58,2.62,3,18.81,0.5,1075.28,0,14.98,5.35,120.07,23.65,122.11,37.1,239.1,234.8,229.9,223,208.2,185,0,0,0
2019/6/6 23:55,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.76,0.5,1078.43,0,14.98,5.4,120.02,23.86,122.95,37.3,239.3,235.1,230.1,222.8,208.2,185.1,0,0,0
2019/6/6 23:55,19040103,,G4812,42.89,5.94,3.59,2.61,3,18.78,0.5,1079.91,0,14.98,5.31,120.04,23.44,122.42,37.2,239.6,235.4,230.1,223,208.3,185.2,0,0,0
2019/6/6 23:54,19040103,,G4812,42.89,5.95,3.59,2.62,3,18.77,0.5,1073.8,0,14.98,5.35,120.02,23.65,122.03,37.1,240.2,235.4,230.3,222.9,208.3,185.2,0,0,0
2019/6/6 23:53,19040103,,G4812,42.83,5.94,3.58,2.62,3,18.8,0.5,1086.59,0,14.98,5.4,120.04,23.86,122.65,37.1,240.4,235,230.2,222.8,208.3,185.2,0,0,0
2019/6/6 23:53,19040103,,G4812,42.88,5.99,3.58,2.62,3,18.77,0.5,1069.54,0,14.98,5.43,120.02,23.97,122.6,37.1,240.9,235,230.2,222.8,208.3,185.1,0,0,0
2019/6/6 23:52,19040103,,G4812,42.88,5.99,3.59,2.61,3,18.88,0.5,1078.62,0,14.98,5.33,120.02,23.54,122.24,37.2,241.1,234.6,230.2,222.7,208.2,184.9,0,0,0
2019/6/6 23:51,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.81,0.5,1078.62,0,14.98,5.38,120.02,23.76,122.13,37.2,241.7,234.7,230,222.8,208.2,185,0,0,0
2019/6/6 23:50,19040103,,G4812,42.91,5.99,3.59,2.61,3,18.8,0.5,1073.8,0,14.98,5.4,120.04,23.86,122.19,37.1,242.4,234.8,230.1,222.8,208.3,185.1,0,0,0
2019/6/6 23:50,19040103,,G4812,42.87,5.98,3.59,2.62,3,18.82,0.5,1077.13,0,14.98,5.35,120.07,23.65,122.31,37.1,243.3,234.9,230.3,222.8,208.2,185,0,0,0
2019/6/6 23:49,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.76,0.5,1074.91,0,14.98,5.35,120.02,23.65,122.7,37.1,243.9,235.1,230.3,222.9,208.1,185,0,0,0
2019/6/6 23:48,19040103,,G4812,42.89,5.97,3.59,2.61,3,18.76,0.5,1081.95,0,14.98,5.38,120.04,23.76,122.11,37.2,242.4,235.4,230.3,223,208.1,185,0,0,0
2019/6/6 23:48,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.79,0.5,1076.95,0,14.98,5.33,120.04,23.54,122.26,37.2,239.1,234.9,230.2,222.9,208.2,184.9,0,0,0
2019/6/6 23:47,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.74,0.5,1070.46,0,14.98,5.38,120.02,23.76,122.6,37.1,239.1,234.9,230.3,222.9,208.2,185,0,0,0
2019/6/6 23:46,19040103,,G4812,42.91,5.93,3.59,2.62,3,18.79,0.5,1080.1,0,14.98,5.38,120.02,23.76,122.75,37.1,239.6,234.8,230.5,222.9,208.2,185,0,0,0
2019/6/6 23:45,19040103,,G4812,42.86,5.95,3.58,2.62,3,18.74,0.5,1084.92,0,14.98,5.35,120.02,23.65,122.18,37.2,239.9,235,230.3,222.9,208.1,185.1,0,0,0
2019/6/6 23:45,19040103,,G4812,42.83,5.95,3.59,2.62,3,18.92,0.5,1078.62,0,14.98,5.38,120.02,23.76,122.58,37.1,240.3,234.8,230.3,223,208.1,185.1,0,0,0
2019/6/6 23:44,19040103,,G4812,42.89,5.98,3.59,2.61,3,18.8,0.5,1081.95,0,14.98,5.35,120.04,23.65,122.23,37.2,240.7,235,230.4,223,208.1,185,0,0,0
2019/6/6 23:43,19040103,,G4812,42.94,5.99,3.59,2.62,3,18.72,0.5,1078.62,0,14.95,5.35,120.07,23.65,123.07,37.1,240.6,234.9,230.4,223,208,184.9,0,0,0
2019/6/6 23:43,19040103,,G4812,42.89,6.01,3.59,2.61,3,18.74,0.5,1073.8,0,14.98,5.4,120.02,23.86,122.47,37.3,241.1,235.2,230.4,222.9,208,185,0,0,0
2019/6/6 23:42,19040103,,G4812,42.88,5.99,3.59,2.62,3,18.77,0.5,1075.47,0,14.98,5.38,120.02,23.76,122.13,37.2,241.6,234.9,230.4,222.7,208.1,185.1,0,0,0
2019/6/6 23:41,19040103,,G4812,42.91,5.99,3.59,2.61,3,18.8,0.5,1078.43,0,14.98,5.31,120.02,23.44,122.03,37.2,242.3,234.9,230.4,222.8,208.1,184.9,0,0,0
2019/6/6 23:40,19040103,,G4812,42.87,5.97,3.58,2.62,3,18.74,0.5,1082.14,0,14.98,5.4,120.04,23.86,122.15,37.1,243.3,235.1,230.3,223,208.1,184.9,0,0,0
2019/6/6 23:40,19040103,,G4812,42.88,5.96,3.59,2.62,3,18.74,0.5,1078.43,0,14.98,5.31,120.02,23.44,121.96,37.2,243.7,235.5,230.4,223.2,208.1,185,0,0,0
2019/6/6 23:39,19040103,,G4812,42.88,5.99,3.58,2.62,3,18.74,0.5,1078.43,0,14.98,5.33,119.97,23.54,122.16,37.2,241.2,235.2,230.5,223.2,208.2,185.2,0,0,0
2019/6/6 23:38,19040103,,G4812,42.86,5.98,3.58,2.62,3,18.88,0.5,1078.43,0,14.98,5.38,120.02,23.76,121.99,37.3,239,235,230.4,223,208.1,185.2,0,0,0
2019/6/6 23:38,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.78,0.5,1085.1,0,14.98,5.43,120.04,23.97,122.17,37.1,239.1,235.1,230.4,222.9,208.1,185.3,0,0,0
2019/6/6 23:37,19040103,,G4812,42.92,5.99,3.59,2.62,3,18.76,0.5,1080.29,0,14.98,5.38,120.04,23.76,122.14,37.2,239.5,235.1,230.5,222.8,208,185.2,0,0,0
2019/6/6 23:36,19040103,,G4812,42.85,5.93,3.59,2.62,3,18.79,0.5,1077.13,0,14.98,5.4,120.04,23.86,122.26,37.2,239.7,235.4,230.5,222.8,208,185.2,0,0,0
2019/6/6 23:35,19040103,,G4812,42.89,5.94,3.59,2.62,3,18.69,0.5,1078.62,0,14.98,5.35,120.02,23.65,122.56,37.2,240.3,235.6,230.6,223,208,185.3,0,0,0
2019/6/6 23:35,19040103,,G4812,42.89,5.95,3.6,2.61,3,19,0.5,1078.43,0,14.98,5.38,120.02,23.76,122.11,37.2,240.5,235,230.6,223,208,185.3,0,0,0
2019/6/6 23:34,19040103,,G4812,42.86,5.93,3.59,2.62,3,18.76,0.5,1073.8,0,14.98,5.38,120.04,23.76,122.22,37.2,240.9,235,230.5,223.1,208,185.2,0,0,0
2019/6/6 23:33,19040103,,G4812,42.86,5.94,3.58,2.61,3,18.79,0.5,1081.58,0,14.98,5.31,120.04,23.44,121.9,37.2,241.3,234.8,230.5,223,208.1,185.2,0,0,0
2019/6/6 23:33,19040103,,G4812,42.86,5.97,3.58,2.62,3,18.79,0.5,1084.73,0,14.98,5.4,120.04,23.86,121.98,37.2,241.7,234.8,230.4,223,208.1,185.2,0,0,0
2019/6/6 23:32,19040103,,G4812,42.86,5.98,3.58,2.62,3,18.79,0.5,1081.58,0,14.98,5.38,120,23.76,123.01,37.2,242.6,235.3,230.2,223,208,185.4,0,0,0
2019/6/6 23:31,19040103,,G4812,42.91,5.99,3.58,2.62,3,18.73,0.5,1075.47,0,14.98,5.43,120.04,23.97,122.78,37.2,243.1,235.1,230.3,222.9,208,185.4,0,0,0
2019/6/6 23:30,19040103,,G4812,42.88,5.98,3.59,2.61,3,18.76,0.5,1073.8,0,14.98,5.4,120.04,23.86,121.76,37.2,243.7,235.2,230.4,223.1,207.8,185.2,0,0,0
2019/6/6 23:30,19040103,,G4812,42.85,5.98,3.58,2.62,3,18.8,0.5,1081.77,0,14.95,5.38,120,23.76,122.12,37.2,241.4,235.4,230.2,223,207.6,185.3,0,0,0
2019/6/6 23:29,19040103,,G4812,42.89,5.99,3.58,2.61,3,18.74,0.5,1080.29,0,14.98,5.45,120.04,24.08,121.89,37.2,239,235.5,230.2,223.1,207.9,185.4,0,0,0
2019/6/6 23:28,19040103,,G4812,42.88,5.98,3.59,2.61,3,19.01,0.5,1084.73,0,14.98,5.43,120.04,23.97,122.32,37.1,239.3,235,230,223,207.8,185.2,0,0,0
2019/6/6 23:28,19040103,,G4812,42.86,5.97,3.58,2.62,3,18.82,0.5,1081.95,0,14.98,5.35,120.04,23.65,122.09,37.1,239.4,234.9,229.8,223.1,208,185.2,0,0,0
2019/6/6 23:27,19040103,,G4812,42.91,5.98,3.58,2.62,3,18.79,0.5,1081.95,0,14.98,5.43,119.97,23.97,122.14,37,239.9,235,229.7,223,207.9,185.2,0,0,0
2019/6/6 23:26,19040103,,G4812,42.91,5.98,3.58,2.61,3,18.95,0.5,1070.46,0,14.98,5.33,120.04,23.54,122.71,37.1,240.2,235,229.3,222.9,207.9,185.1,0,0,0
2019/6/6 23:25,19040103,,G4812,43.01,5.99,3.59,2.61,3,19.13,0.5,1041.18,0,14.98,5.09,120,22.48,122.83,37.1,240.5,235,228.9,223,207.8,184.7,0,0,0
2019/6/6 23:25,19040103,,G4812,42.93,5.99,3.56,2.61,3,22.6,0.5,1052.49,0,14.98,4.89,119.97,21.62,122.22,37.2,241,235,228.6,222.9,207.6,184,0,0,0
2019/6/6 23:24,19040103,,G4812,39.15,5.98,3.56,2.62,3,22.6,0.5,1080.1,0,14.98,5.16,120.02,22.8,122.3,37.2,241.6,234.3,228.6,222.8,207.6,183.4,0,0,0
2019/6/6 23:21,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.77,0.5,1089.55,0,14.95,5.33,120,23.54,121.91,37.2,242.2,234.6,229.9,223.5,208.5,185,0,0,0
2019/6/6 23:20,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.71,0.5,1073.8,0,14.98,5.43,120.02,23.97,122.06,37.2,243.3,234.6,229.9,223.4,208.6,185.1,0,0,0
2019/6/6 23:20,19040103,,G4812,42.87,5.99,3.59,2.62,3,18.84,0.5,1076.95,0,14.98,5.38,120,23.76,122.04,37.2,243.8,234.2,229.9,223.4,208.5,185,0,0,0
2019/6/6 23:19,19040103,,G4812,42.94,5.99,3.59,2.61,3,18.86,0.5,1078.62,0,14.98,5.31,120.02,23.44,122.11,37.2,242.4,234.8,229.9,223.5,208.5,185.1,0,0,0
2019/6/6 23:18,19040103,,G4812,42.88,5.99,3.59,2.62,3,18.79,0.5,1075.28,0,14.98,5.4,120.04,23.86,122.3,37.2,239.3,235,230,223.5,208.4,185,0,0,0
2019/6/6 23:18,19040103,,G4812,42.94,5.99,3.59,2.62,3,18.83,0.5,1075.47,0,14.98,5.38,120.04,23.76,122.31,37.1,239.1,235,230,223.4,208.4,185.1,0,0,0
2019/6/6 23:17,19040103,,G4812,42.82,5.96,3.57,2.62,3,18.8,0.5,1076.58,0,14.98,5.31,120.02,23.44,121.87,37.2,239.5,234.9,230,223.5,208.3,185,0,0,0
2019/6/6 23:16,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.77,0.5,1079.91,0,14.98,5.35,120.04,23.65,122.12,37.2,239.8,235,230,223.6,208.4,185,0,0,0
2019/6/6 23:16,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.8,0.5,1080.29,0,14.98,5.33,120.04,23.54,122.05,37.2,240.2,235,230,223.6,208.5,185,0,0,0
2019/6/6 23:15,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.81,0.5,1076.95,0,14.98,5.31,120.04,23.44,122.39,37.1,240.6,235,230,223.6,208.4,185.1,0,0,0
2019/6/6 23:14,19040103,,G4812,42.87,5.98,3.59,2.62,3,18.84,0.5,1081.58,0,14.98,5.31,120.02,23.44,122.24,37.2,240.8,235,229.9,223.6,208.5,185.2,0,0,0
2019/6/6 23:13,19040103,,G4812,42.87,5.99,3.58,2.62,3,18.77,0.5,1079.91,0,14.98,5.38,120.04,23.76,122.03,37.1,241.3,235,229.9,223.5,208.5,185.1,0,0,0
2019/6/6 23:13,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.8,0.5,1078.62,0,14.98,5.38,120.04,23.76,122.31,37.2,242.1,235,229.9,223.5,208.5,184.9,0,0,0
2019/6/6 23:12,19040103,,G4812,42.9,5.99,3.59,2.62,3,18.76,0.5,1078.43,0,14.98,5.31,120.04,23.44,122.08,37.2,242.6,235,230,223.5,208.4,184.8,0,0,0
2019/6/6 23:11,19040103,,G4812,42.88,5.99,3.59,2.62,3,18.8,0.5,1081.77,0,14.98,5.38,120.04,23.76,122.22,37.1,243.4,234.9,230,223.5,208.6,184.9,0,0,0
2019/6/6 23:10,19040103,,G4812,42.86,5.99,3.59,2.62,3,18.78,0.5,1076.95,0,14.98,5.33,120,23.54,122.09,37.3,243.8,234.9,229.9,223.5,208.5,185,0,0,0
2019/6/6 23:10,19040103,,G4812,42.93,5.98,3.59,2.62,3,19,0.5,1080.1,0,14.98,5.31,120.02,23.44,122.26,37.2,242.3,234.8,230,223.6,208.5,185.1,0,0,0
2019/6/6 23:09,19040103,,G4812,42.86,5.98,3.58,2.61,3,18.81,0.5,1080.29,0,14.98,5.45,120.07,24.08,121.8,37.2,239.2,234.7,230,223.5,208.5,185.1,0,0,0
2019/6/6 23:08,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.82,0.5,1080.1,0,14.98,5.35,120.02,23.65,122.42,37.1,239,235.1,230,223.3,208.5,184.9,0,0,0
2019/6/6 23:08,19040103,,G4812,42.85,5.98,3.58,2.62,3,18.76,0.5,1081.77,0,14.98,5.33,120.04,23.54,122.24,37.2,239.3,235.1,230,223.4,208.5,184.8,0,0,0
2019/6/6 23:07,19040103,,G4812,42.88,5.93,3.58,2.62,3,18.82,0.5,1081.77,0,14.95,5.4,120.02,23.86,122.29,37.2,239.7,234.8,230.1,223.4,208.6,184.8,0,0,0
2019/6/6 23:06,19040103,,G4812,42.87,5.93,3.58,2.62,3,18.73,0.5,1081.77,0,14.98,5.31,120.07,23.44,121.91,37.1,240.1,234.7,230.1,223.4,208.5,184.8,0,0,0
2019/6/6 23:05,19040103,,G4812,42.84,5.93,3.58,2.62,3,18.77,0.5,1075.1,0,14.98,5.38,120,23.76,121.83,37.1,240.4,235.1,230.1,223.4,208.4,184.8,0,0,0
2019/6/6 23:05,19040103,,G4812,42.87,5.96,3.59,2.62,3,18.77,0.5,1084.92,0,14.98,5.4,120.04,23.86,122.25,37.2,240.8,235.3,230,223.3,208.5,184.7,0,0,0
2019/6/6 23:04,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.81,0.5,1081.4,0,14.98,5.31,120.04,23.44,121.97,37.2,241,235.7,230,223.4,208.5,184.8,0,0,0
2019/6/6 23:03,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.77,0.5,1083.44,0,14.98,5.4,120.04,23.86,122.11,37.2,241.6,235.3,230,223.4,208.6,185,0,0,0
2019/6/6 23:03,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.99,0.5,1075.28,0,14.98,5.35,120.02,23.65,122.01,37.2,242.5,235.1,230,223.4,208.5,185,0,0,0
2019/6/6 23:02,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.81,0.5,1081.77,0,14.98,5.43,120.02,23.97,122.03,37.2,243.3,234.9,230.1,223.3,208.5,185,0,0,0
2019/6/6 23:01,19040103,,G4812,42.87,5.97,3.59,2.62,3,18.76,0.5,1077.51,0,14.98,5.31,120.04,23.44,122.21,37.2,243.7,235,230.1,223.4,208.5,185,0,0,0
2019/6/6 23:00,19040103,,G4812,42.87,5.98,3.59,2.61,3,18.76,0.5,1076.95,0,14.98,5.38,120.04,23.76,121.9,37.2,241.3,234.9,230.1,223.5,208.5,185,0,0,0
2019/6/6 23:00,19040103,,G4812,42.86,5.98,3.59,2.61,3,18.73,0.5,1072.32,0,14.98,5.31,120.02,23.44,121.88,37.2,239.4,235.1,230.2,223.5,208.5,185,0,0,0
2019/6/6 22:59,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.79,0.5,1073.61,0,14.98,5.31,120.04,23.44,122.27,37.1,239.1,235,230,223.5,208.5,185.1,0,0,0
2019/6/6 22:58,19040103,,G4812,42.87,5.93,3.58,2.62,3,18.74,0.5,1084.92,0,14.95,5.43,120.02,23.97,122.13,37.1,239.3,234.9,230.1,223.3,208.5,185,0,0,0
2019/6/6 22:58,19040103,,G4812,42.86,5.94,3.58,2.62,3,18.77,0.5,1078.62,0,14.98,5.38,120,23.76,122,37.1,239.8,235,230.1,223.4,208.4,184.9,0,0,0
2019/6/6 22:57,19040103,,G4812,42.82,5.93,3.58,2.62,3,18.75,0.5,1078.8,0,14.98,5.38,120.04,23.76,122.27,37.1,240.1,235.1,230.2,223.4,208.5,184.9,0,0,0
2019/6/6 22:56,19040103,,G4812,42.85,5.93,3.59,2.62,3,18.71,0.5,1078.8,0,14.98,5.4,120.02,23.86,122.08,37.1,240.4,235.1,230.2,223.5,208.4,184.9,0,0,0
2019/6/6 22:55,19040103,,G4812,42.86,5.93,3.59,2.62,3,18.73,0.5,1075.28,0,14.98,5.38,120.07,23.76,122.33,37.1,240.8,235.1,230.3,223.4,208.4,185,0,0,0
2019/6/6 22:55,19040103,,G4812,42.87,5.94,3.59,2.62,3,18.79,0.5,1073.61,0,14.98,5.35,120.04,23.65,121.98,37.1,241,234.8,230.2,223.2,208.5,185.1,0,0,0
2019/6/6 22:54,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.8,0.5,1081.4,0,14.98,5.38,120.04,23.76,122.24,37.2,241.4,234.8,230.1,223.3,208.4,185,0,0,0
2019/6/6 22:53,19040103,,G4812,42.94,5.97,3.59,2.62,3,18.74,0.5,1077.13,0,14.98,5.38,120.04,23.76,122.11,37.2,242.5,235,230,223.4,208.5,185.1,0,0,0
2019/6/6 22:53,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.79,0.5,1084.36,0,14.98,5.38,120.07,23.76,122.37,37.1,243.2,235,230,223.3,208.5,185,0,0,0
2019/6/6 22:52,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.76,0.5,1080.29,0,14.98,5.33,120.04,23.54,122.05,37.2,243.7,235.1,230,223.3,208.4,184.9,0,0,0
2019/6/6 22:51,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.76,0.5,1080.1,0,14.98,5.38,120.07,23.76,122.28,37,241.4,235.4,230,223.3,208.4,185,0,0,0
2019/6/6 22:50,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.79,0.5,1080.1,0,14.98,5.38,120.04,23.76,122.14,37.2,238.9,235.1,230.1,223.4,208.6,185.1,0,0,0
2019/6/6 22:50,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.8,0.5,1075.47,0,14.98,5.38,120,23.76,121.94,37.1,239.2,235.1,230.1,223.3,208.5,185.1,0,0,0
2019/6/6 22:49,19040103,,G4812,42.86,5.96,3.59,2.61,3,18.74,0.5,1073.43,0,14.98,5.38,120.02,23.76,122.11,37.2,239.5,235.1,230.1,223.2,208.6,185,0,0,0
2019/6/6 22:48,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.81,0.5,1076.95,0,14.98,5.43,120.02,23.97,122.04,37.2,239.9,234.5,230.1,223.1,208.4,184.8,0,0,0
2019/6/6 22:48,19040103,,G4812,42.88,5.99,3.59,2.62,3,18.82,0.5,1075.28,0,14.98,5.35,120.04,23.65,122.24,37.3,240.1,234.8,230,223.2,208.4,184.9,0,0,0
2019/6/6 22:47,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.82,0.5,1072.32,0,14.98,5.33,119.97,23.54,122.08,37.2,240.3,235.3,230.1,223.5,208.6,185.1,0,0,0
2019/6/6 22:46,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.83,0.5,1073.43,0,14.98,5.35,120.04,23.65,122.17,37.2,240.6,235,230.1,223.4,208.4,185,0,0,0
2019/6/6 22:45,19040103,,G4812,42.87,5.92,3.59,2.62,3,18.84,0.5,1078.25,0,14.98,5.31,120.04,23.44,122.31,37.2,241.4,234.9,230.1,223.4,208.5,185.1,0,0,0
2019/6/6 22:45,19040103,,G4812,42.86,5.92,3.59,2.62,3,18.83,0.5,1073.8,0,14.98,5.35,120.04,23.65,122.91,37.2,241.6,235.1,230.1,223.4,208.5,185.1,0,0,0
2019/6/6 22:44,19040103,,G4812,42.87,5.95,3.59,2.62,3,18.73,0.5,1070.65,0,14.98,5.38,120.02,23.76,122.5,37.2,242.9,235.4,230.1,223.3,208.5,185,0,0,0
2019/6/6 22:43,19040103,,G4812,42.86,5.99,3.59,2.62,3,18.82,0.5,1080.1,0,14.98,5.4,120.02,23.86,122.42,37.3,243.5,235.2,230,223.3,208.5,184.8,0,0,0
2019/6/6 22:43,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.8,0.5,1078.43,0,14.98,5.33,120.07,23.54,122.27,37.3,243.8,234.8,229.9,223.2,208.5,184.7,0,0,0
2019/6/6 22:42,19040103,,G4812,42.92,5.99,3.59,2.62,3,18.77,0.5,1070.28,0,14.98,5.4,120,23.86,122.08,37.2,241.7,234.6,229.9,223.3,208.4,184.5,0,0,0
2019/6/6 22:41,19040103,,G4812,42.94,5.98,3.59,2.61,3,18.85,0.5,1075.47,0,14.98,5.35,120.02,23.65,121.91,37.2,239,234.9,229.8,223.2,208.4,184.5,0,0,0
2019/6/6 22:40,19040103,,G4812,42.96,5.98,3.6,2.62,3,19,0.5,1081.58,0,14.98,5.4,120.02,23.86,121.96,37.2,239.1,234.8,229.9,223.3,208.4,184.7,0,0,0
2019/6/6 22:40,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.8,0.5,1076.95,0,14.95,5.33,120.02,23.54,122.39,37.2,239.5,234.8,229.8,223.4,208.5,184.8,0,0,0
2019/6/6 22:39,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.76,0.5,1076.95,0,14.98,5.31,120.07,23.44,122.34,37.2,239.8,234.8,229.8,223.4,208.5,184.8,0,0,0
2019/6/6 22:38,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.8,0.5,1078.62,0,14.98,5.33,119.97,23.54,122.49,37.2,240,234.6,229.9,223.3,208.5,184.9,0,0,0
2019/6/6 22:38,19040103,,G4812,42.89,5.98,3.59,2.61,3,18.78,0.5,1075.1,0,14.98,5.31,120.02,23.44,122.17,37.3,240.6,234.9,229.8,223.3,208.5,184.9,0,0,0
2019/6/6 22:37,19040103,,G4812,42.92,5.98,3.59,2.62,3,18.79,0.5,1086.59,0,14.98,5.4,120,23.86,122.4,37.3,240.8,234.8,229.8,223.3,208.5,184.9,0,0,0
2019/6/6 22:36,19040103,,G4812,42.86,5.94,3.59,2.62,3,18.8,0.5,1075.28,0,14.98,5.38,120.04,23.76,122.29,37.3,241.4,235,229.9,223.2,208.5,184.9,0,0,0
2019/6/6 22:35,19040103,,G4812,42.88,5.93,3.59,2.62,3,18.79,0.5,1080.29,0,14.98,5.38,120.02,23.76,122.09,37.2,241.8,235.1,229.9,223.2,208.5,185,0,0,0
2019/6/6 22:35,19040103,,G4812,42.89,5.95,3.59,2.62,3,18.79,0.5,1075.28,0,14.98,5.31,120.04,23.44,122.22,37.2,242.6,235.1,230,223.3,208.5,185,0,0,0
2019/6/6 22:34,19040103,,G4812,42.87,5.95,3.59,2.62,3,18.8,0.5,1066.57,0,14.98,5.31,120.04,23.44,122.54,37.2,243.3,235,230,223.3,208.5,185.1,0,0,0
2019/6/6 22:33,19040103,,G4812,42.85,5.95,3.59,2.62,3,18.86,0.5,1075.47,0,14.98,5.38,120.02,23.76,122.26,37.2,243.7,235,230,223.3,208.5,185,0,0,0
2019/6/6 22:33,19040103,,G4812,42.89,5.97,3.59,2.62,3,18.84,0.5,1077.88,0,14.98,5.31,120,23.44,122.62,37.2,240.7,234.9,229.9,223.2,208.4,184.9,0,0,0
2019/6/6 22:32,19040103,,G4812,42.87,5.98,3.59,2.62,3,18.79,0.5,1081.4,0,14.95,5.38,120,23.76,122.14,37.2,238.9,235,230,223.2,208.5,184.9,0,0,0
2019/6/6 22:31,19040103,,G4812,42.88,5.97,3.59,2.61,3,18.77,0.5,1074.73,0,14.98,5.31,120.07,23.44,122.23,37.2,239.1,234.6,229.9,223.2,208.6,184.9,0,0,0
2019/6/6 22:30,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.97,0.5,1075.65,0,14.98,5.35,120.02,23.65,122.43,37.2,239.4,234.8,229.9,223.4,208.6,184.9,0,0,0
2019/6/6 22:30,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.82,0.5,1073.8,0,14.98,5.4,120,23.86,122.31,37.2,239.7,235,229.9,223.3,208.6,185,0,0,0
2019/6/6 22:29,19040103,,G4812,42.9,5.98,3.6,2.62,3,18.99,0.5,1072.32,0,14.98,5.33,120,23.54,122.4,37.3,240.1,234.8,229.9,223.3,208.5,184.9,0,0,0
2019/6/6 22:28,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.75,0.5,1074.91,0,14.98,5.35,120.04,23.65,122.18,37.1,240.5,234.8,229.9,223.3,208.5,184.9,0,0,0
2019/6/6 22:28,19040103,,G4812,42.85,5.96,3.59,2.62,3,18.8,0.5,1073.8,0,14.98,5.31,120.02,23.44,122.22,37.2,240.7,235,230,223.4,208.6,184.9,0,0,0
2019/6/6 22:27,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.96,0.5,1070.46,0,14.95,5.4,120.02,23.86,122.35,37.3,241.2,234.8,230,223.4,208.5,185,0,0,0
2019/6/6 22:26,19040103,,G4812,42.93,5.98,3.59,2.62,3,18.7,0.5,1070.09,0,14.98,5.4,120.04,23.86,122.41,37.3,241.8,234.9,230.1,223.3,208.6,185,0,0,0
2019/6/6 22:25,19040103,,G4812,42.89,6.02,3.59,2.62,3,18.8,0.5,1073.8,0,14.95,5.35,119.97,23.65,122.32,37.1,242.9,235,230,223.1,208.5,185.1,0,0,0
2019/6/6 22:25,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.82,0.5,1077.13,0,14.98,5.38,120.04,23.76,122.23,37.2,243.6,235,230,223.1,208.5,185,0,0,0
2019/6/6 22:24,19040103,,G4812,42.9,5.98,3.6,2.62,3,19.03,0.5,1070.65,0,14.95,5.31,120.02,23.44,122.32,37.2,243.1,235.2,230,223.4,208.5,185.1,0,0,0
